start time,end time,demand_kwh,unit
2023-01-17 15:00:00,2023-01-17 16:00:00,9339.39,kWh
2023-01-17 16:00:00,2023-01-17 17:00:00,10168.17,kWh
2023-01-17 17:00:00,2023-01-17 18:00:00,10557.04,kWh
2023-01-17 18:00:00,2023-01-17 19:00:00,10415.92,kWh
2023-01-17 19:00:00,2023-01-17 20:00:00,10325.22,kWh
2023-01-17 20:00:00,2023-01-17 21:00:00,11009.17,kWh
2023-01-17 21:00:00,2023-01-17 22:00:00,10811.08,kWh
2023-01-17 22:00:00,2023-01-17 23:00:00,10939.99,kWh
2023-01-17 23:00:00,2023-01-18 00:00:00,10533.61,kWh
2023-01-18 00:00:00,2023-01-18 01:00:00,11143.29,kWh
2023-01-18 01:00:00,2023-01-18 02:00:00,11318.33,kWh
2023-01-18 02:00:00,2023-01-18 03:00:00,10884.38,kWh
2023-01-18 03:00:00,2023-01-18 04:00:00,10909.66,kWh
2023-01-18 04:00:00,2023-01-18 05:00:00,10883.08,kWh
2023-01-18 05:00:00,2023-01-18 06:00:00,10815.41,kWh
2023-01-18 06:00:00,2023-01-18 07:00:00,10745.8,kWh
2023-01-18 07:00:00,2023-01-18 08:00:00,11317.69,kWh
2023-01-18 08:00:00,2023-01-18 09:00:00,10922.16,kWh
2023-01-18 09:00:00,2023-01-18 10:00:00,10968.32,kWh
2023-01-18 10:00:00,2023-01-18 11:00:00,10860.19,kWh
2023-01-18 11:00:00,2023-01-18 12:00:00,10914.6,kWh
2023-01-18 12:00:00,2023-01-18 13:00:00,10535.37,kWh
2023-01-18 13:00:00,2023-01-18 14:00:00,10846.51,kWh
2023-01-18 14:00:00,2023-01-18 15:00:00,10744.45,kWh
2023-01-18 15:00:00,2023-01-18 16:00:00,10601.0,kWh
2023-01-18 16:00:00,2023-01-18 17:00:00,10541.07,kWh
2023-01-18 17:00:00,2023-01-18 18:00:00,10636.06,kWh
2023-01-18 18:00:00,2023-01-18 19:00:00,11138.73,kWh
2023-01-18 19:00:00,2023-01-18 20:00:00,11237.42,kWh
2023-01-18 20:00:00,2023-01-18 21:00:00,11871.48,kWh
2023-01-18 21:00:00,2023-01-18 22:00:00,11762.51,kWh
2023-01-18 22:00:00,2023-01-18 23:00:00,11698.04,kWh
2023-01-18 23:00:00,2023-01-19 00:00:00,11291.93,kWh
2023-01-19 00:00:00,2023-01-19 01:00:00,10870.89,kWh
2023-01-19 01:00:00,2023-01-19 02:00:00,10553.44,kWh
2023-01-19 02:00:00,2023-01-19 03:00:00,10796.5,kWh
2023-01-19 03:00:00,2023-01-19 04:00:00,10882.05,kWh
2023-01-19 04:00:00,2023-01-19 05:00:00,11216.7,kWh
2023-01-19 05:00:00,2023-01-19 06:00:00,11155.35,kWh
2023-01-19 06:00:00,2023-01-19 07:00:00,10629.78,kWh
2023-01-19 07:00:00,2023-01-19 08:00:00,11329.41,kWh
2023-01-19 08:00:00,2023-01-19 09:00:00,11157.57,kWh
2023-01-19 09:00:00,2023-01-19 10:00:00,10875.83,kWh
2023-01-19 10:00:00,2023-01-19 11:00:00,10600.41,kWh
2023-01-19 11:00:00,2023-01-19 12:00:00,10083.71,kWh
2023-01-19 12:00:00,2023-01-19 13:00:00,9371.35,kWh
2023-01-19 13:00:00,2023-01-19 14:00:00,10000.69,kWh
2023-01-19 14:00:00,2023-01-19 15:00:00,10243.05,kWh
2023-01-19 15:00:00,2023-01-19 16:00:00,10319.12,kWh
2023-01-19 16:00:00,2023-01-19 17:00:00,10431.07,kWh
2023-01-19 17:00:00,2023-01-19 18:00:00,10531.69,kWh
2023-01-19 18:00:00,2023-01-19 19:00:00,10843.39,kWh
2023-01-19 19:00:00,2023-01-19 20:00:00,10227.4,kWh
2023-01-19 20:00:00,2023-01-19 21:00:00,10654.1,kWh
2023-01-19 21:00:00,2023-01-19 22:00:00,9866.83,kWh
2023-01-19 22:00:00,2023-01-19 23:00:00,9388.31,kWh
2023-01-19 23:00:00,2023-01-20 00:00:00,9848.44,kWh
2023-01-20 00:00:00,2023-01-20 01:00:00,9351.6,kWh
2023-01-20 01:00:00,2023-01-20 02:00:00,9594.14,kWh
2023-01-20 02:00:00,2023-01-20 03:00:00,9315.13,kWh
2023-01-20 03:00:00,2023-01-20 04:00:00,9850.9,kWh
2023-01-20 04:00:00,2023-01-20 05:00:00,9385.03,kWh
2023-01-20 05:00:00,2023-01-20 06:00:00,9847.7,kWh
2023-01-20 06:00:00,2023-01-20 07:00:00,9725.21,kWh
2023-01-20 07:00:00,2023-01-20 08:00:00,10415.11,kWh
2023-01-20 08:00:00,2023-01-20 09:00:00,10590.79,kWh
2023-01-20 09:00:00,2023-01-20 10:00:00,9707.09,kWh
2023-01-20 10:00:00,2023-01-20 11:00:00,10055.6,kWh
2023-01-20 11:00:00,2023-01-20 12:00:00,9015.33,kWh
2023-01-20 12:00:00,2023-01-20 13:00:00,7626.31,kWh
2023-01-20 13:00:00,2023-01-20 14:00:00,7622.44,kWh
2023-01-20 14:00:00,2023-01-20 15:00:00,8039.66,kWh
2023-01-20 15:00:00,2023-01-20 16:00:00,7852.16,kWh
2023-01-20 16:00:00,2023-01-20 17:00:00,7322.28,kWh
2023-01-20 17:00:00,2023-01-20 18:00:00,7642.51,kWh
2023-01-20 18:00:00,2023-01-20 19:00:00,7846.52,kWh
2023-01-20 19:00:00,2023-01-20 20:00:00,7493.97,kWh
2023-01-20 20:00:00,2023-01-20 21:00:00,7388.34,kWh
2023-01-20 21:00:00,2023-01-20 22:00:00,7139.24,kWh
2023-01-20 22:00:00,2023-01-20 23:00:00,7203.59,kWh
2023-01-20 23:00:00,2023-01-21 00:00:00,6798.39,kWh
2023-01-21 00:00:00,2023-01-21 01:00:00,7133.09,kWh
2023-01-21 01:00:00,2023-01-21 02:00:00,6819.62,kWh
2023-01-21 02:00:00,2023-01-21 03:00:00,6310.59,kWh
2023-01-21 03:00:00,2023-01-21 04:00:00,6656.01,kWh
2023-01-21 04:00:00,2023-01-21 05:00:00,6685.99,kWh
2023-01-21 05:00:00,2023-01-21 06:00:00,7112.85,kWh
2023-01-21 06:00:00,2023-01-21 07:00:00,6797.93,kWh
2023-01-21 07:00:00,2023-01-21 08:00:00,7211.37,kWh
2023-01-21 08:00:00,2023-01-21 09:00:00,7475.82,kWh
2023-01-21 09:00:00,2023-01-21 10:00:00,7216.13,kWh
2023-01-21 10:00:00,2023-01-21 11:00:00,6923.58,kWh
2023-01-21 11:00:00,2023-01-21 12:00:00,6981.9,kWh
2023-01-21 12:00:00,2023-01-21 13:00:00,6555.8,kWh
2023-01-21 13:00:00,2023-01-21 14:00:00,6555.02,kWh
2023-01-21 14:00:00,2023-01-21 15:00:00,6242.16,kWh
2023-01-21 15:00:00,2023-01-21 16:00:00,6318.61,kWh
2023-01-21 16:00:00,2023-01-21 17:00:00,6862.55,kWh
2023-01-21 17:00:00,2023-01-21 18:00:00,6611.82,kWh
2023-01-21 18:00:00,2023-01-21 19:00:00,6845.33,kWh
2023-01-21 19:00:00,2023-01-21 20:00:00,6752.13,kWh
2023-01-21 20:00:00,2023-01-21 21:00:00,6555.62,kWh
2023-01-21 21:00:00,2023-01-21 22:00:00,6837.75,kWh
2023-01-21 22:00:00,2023-01-21 23:00:00,6829.35,kWh
2023-01-21 23:00:00,2023-01-22 00:00:00,6817.64,kWh
2023-01-22 00:00:00,2023-01-22 01:00:00,6466.37,kWh
2023-01-22 01:00:00,2023-01-22 02:00:00,6287.11,kWh
2023-01-22 02:00:00,2023-01-22 03:00:00,6720.7,kWh
2023-01-22 03:00:00,2023-01-22 04:00:00,6778.78,kWh
2023-01-22 04:00:00,2023-01-22 05:00:00,6658.36,kWh
2023-01-22 05:00:00,2023-01-22 06:00:00,6588.03,kWh
2023-01-22 06:00:00,2023-01-22 07:00:00,6793.78,kWh
2023-01-22 07:00:00,2023-01-22 08:00:00,6519.49,kWh
2023-01-22 08:00:00,2023-01-22 09:00:00,6215.6,kWh
2023-01-22 09:00:00,2023-01-22 10:00:00,6817.6,kWh
2023-01-22 10:00:00,2023-01-22 11:00:00,6401.29,kWh
2023-01-22 11:00:00,2023-01-22 12:00:00,6338.58,kWh
2023-01-22 12:00:00,2023-01-22 13:00:00,6794.71,kWh
2023-01-22 13:00:00,2023-01-22 14:00:00,6490.08,kWh
2023-01-22 14:00:00,2023-01-22 15:00:00,6574.92,kWh
2023-01-22 15:00:00,2023-01-22 16:00:00,6752.61,kWh
2023-01-22 16:00:00,2023-01-22 17:00:00,6683.32,kWh
2023-01-22 17:00:00,2023-01-22 18:00:00,7178.76,kWh
2023-01-22 18:00:00,2023-01-22 19:00:00,7643.38,kWh
2023-01-22 19:00:00,2023-01-22 20:00:00,9484.23,kWh
2023-01-22 20:00:00,2023-01-22 21:00:00,9095.11,kWh
2023-01-22 21:00:00,2023-01-22 22:00:00,8257.95,kWh
2023-01-22 22:00:00,2023-01-22 23:00:00,9618.57,kWh
2023-01-22 23:00:00,2023-01-23 00:00:00,9618.41,kWh
2023-01-23 00:00:00,2023-01-23 01:00:00,9269.31,kWh
2023-01-23 01:00:00,2023-01-23 02:00:00,10055.42,kWh
2023-01-23 02:00:00,2023-01-23 03:00:00,9812.01,kWh
2023-01-23 03:00:00,2023-01-23 04:00:00,9749.33,kWh
2023-01-23 04:00:00,2023-01-23 05:00:00,9824.75,kWh
2023-01-23 05:00:00,2023-01-23 06:00:00,9851.86,kWh
2023-01-23 06:00:00,2023-01-23 07:00:00,9984.97,kWh
2023-01-23 07:00:00,2023-01-23 08:00:00,10290.06,kWh
2023-01-23 08:00:00,2023-01-23 09:00:00,10203.86,kWh
2023-01-23 09:00:00,2023-01-23 10:00:00,9958.96,kWh
2023-01-23 10:00:00,2023-01-23 11:00:00,10313.7,kWh
2023-01-23 11:00:00,2023-01-23 12:00:00,10116.51,kWh
2023-01-23 12:00:00,2023-01-23 13:00:00,9963.38,kWh
2023-01-23 13:00:00,2023-01-23 14:00:00,9257.68,kWh
2023-01-23 14:00:00,2023-01-23 15:00:00,9547.67,kWh
2023-01-23 15:00:00,2023-01-23 16:00:00,9069.61,kWh
2023-01-23 16:00:00,2023-01-23 17:00:00,9080.14,kWh
2023-01-23 17:00:00,2023-01-23 18:00:00,9247.61,kWh
2023-01-23 18:00:00,2023-01-23 19:00:00,9391.66,kWh
2023-01-23 19:00:00,2023-01-23 20:00:00,9350.6,kWh
2023-01-23 20:00:00,2023-01-23 21:00:00,9430.49,kWh
2023-01-23 21:00:00,2023-01-23 22:00:00,9272.43,kWh
2023-01-23 22:00:00,2023-01-23 23:00:00,9409.83,kWh
2023-01-23 23:00:00,2023-01-24 00:00:00,8451.42,kWh
2023-01-24 00:00:00,2023-01-24 01:00:00,8813.52,kWh
2023-01-24 01:00:00,2023-01-24 02:00:00,10178.72,kWh
2023-01-24 02:00:00,2023-01-24 03:00:00,9735.36,kWh
2023-01-24 03:00:00,2023-01-24 04:00:00,9587.55,kWh
2023-01-24 04:00:00,2023-01-24 05:00:00,9793.6,kWh
2023-01-24 05:00:00,2023-01-24 06:00:00,9291.32,kWh
2023-01-24 06:00:00,2023-01-24 07:00:00,9100.87,kWh
2023-01-24 07:00:00,2023-01-24 08:00:00,9253.49,kWh
2023-01-24 08:00:00,2023-01-24 09:00:00,8713.01,kWh
2023-01-24 09:00:00,2023-01-24 10:00:00,8500.62,kWh
2023-01-24 10:00:00,2023-01-24 11:00:00,8719.09,kWh
2023-01-24 11:00:00,2023-01-24 12:00:00,8167.09,kWh
2023-01-24 12:00:00,2023-01-24 13:00:00,8496.81,kWh
2023-01-24 13:00:00,2023-01-24 14:00:00,8989.83,kWh
2023-01-24 14:00:00,2023-01-24 15:00:00,8963.51,kWh
2023-01-24 15:00:00,2023-01-24 16:00:00,8529.88,kWh
2023-01-24 16:00:00,2023-01-24 17:00:00,8804.37,kWh
2023-01-24 17:00:00,2023-01-24 18:00:00,9363.29,kWh
2023-01-24 18:00:00,2023-01-24 19:00:00,9480.27,kWh
2023-01-24 19:00:00,2023-01-24 20:00:00,9765.66,kWh
2023-01-24 20:00:00,2023-01-24 21:00:00,10268.79,kWh
2023-01-24 21:00:00,2023-01-24 22:00:00,10601.06,kWh
2023-01-24 22:00:00,2023-01-24 23:00:00,10219.28,kWh
2023-01-24 23:00:00,2023-01-25 00:00:00,10048.61,kWh
2023-01-25 00:00:00,2023-01-25 01:00:00,10095.92,kWh
2023-01-25 01:00:00,2023-01-25 02:00:00,10056.4,kWh
2023-01-25 02:00:00,2023-01-25 03:00:00,10177.66,kWh
2023-01-25 03:00:00,2023-01-25 04:00:00,9774.4,kWh
2023-01-25 04:00:00,2023-01-25 05:00:00,9606.83,kWh
2023-01-25 05:00:00,2023-01-25 06:00:00,9987.12,kWh
2023-01-25 06:00:00,2023-01-25 07:00:00,10338.41,kWh
2023-01-25 07:00:00,2023-01-25 08:00:00,10638.15,kWh
2023-01-25 08:00:00,2023-01-25 09:00:00,10822.19,kWh
2023-01-25 09:00:00,2023-01-25 10:00:00,10369.83,kWh
2023-01-25 10:00:00,2023-01-25 11:00:00,10638.34,kWh
2023-01-25 11:00:00,2023-01-25 12:00:00,10055.02,kWh
2023-01-25 12:00:00,2023-01-25 13:00:00,10018.96,kWh
2023-01-25 13:00:00,2023-01-25 14:00:00,9792.86,kWh
2023-01-25 14:00:00,2023-01-25 15:00:00,10199.87,kWh
2023-01-25 15:00:00,2023-01-25 16:00:00,10164.63,kWh
2023-01-25 16:00:00,2023-01-25 17:00:00,10211.59,kWh
2023-01-25 17:00:00,2023-01-25 18:00:00,10064.83,kWh
2023-01-25 18:00:00,2023-01-25 19:00:00,10134.06,kWh
2023-01-25 19:00:00,2023-01-25 20:00:00,10393.55,kWh
2023-01-25 20:00:00,2023-01-25 21:00:00,10123.99,kWh
2023-01-25 21:00:00,2023-01-25 22:00:00,10552.39,kWh
2023-01-25 22:00:00,2023-01-25 23:00:00,10393.44,kWh
2023-01-25 23:00:00,2023-01-26 00:00:00,10731.44,kWh
2023-01-26 00:00:00,2023-01-26 01:00:00,10811.17,kWh
2023-01-26 01:00:00,2023-01-26 02:00:00,10640.86,kWh
2023-01-26 02:00:00,2023-01-26 03:00:00,10762.31,kWh
2023-01-26 03:00:00,2023-01-26 04:00:00,10437.79,kWh
2023-01-26 04:00:00,2023-01-26 05:00:00,10306.93,kWh
2023-01-26 05:00:00,2023-01-26 06:00:00,10052.48,kWh
2023-01-26 06:00:00,2023-01-26 07:00:00,10552.3,kWh
2023-01-26 07:00:00,2023-01-26 08:00:00,10636.77,kWh
2023-01-26 08:00:00,2023-01-26 09:00:00,10603.93,kWh
2023-01-26 09:00:00,2023-01-26 10:00:00,10302.29,kWh
2023-01-26 10:00:00,2023-01-26 11:00:00,9688.78,kWh
2023-01-26 11:00:00,2023-01-26 12:00:00,9919.57,kWh
2023-01-26 12:00:00,2023-01-26 13:00:00,10440.05,kWh
2023-01-26 13:00:00,2023-01-26 14:00:00,10528.4,kWh
2023-01-26 14:00:00,2023-01-26 15:00:00,10350.23,kWh
2023-01-26 15:00:00,2023-01-26 16:00:00,10245.69,kWh
2023-01-26 16:00:00,2023-01-26 17:00:00,9899.98,kWh
2023-01-26 17:00:00,2023-01-26 18:00:00,9743.16,kWh
2023-01-26 18:00:00,2023-01-26 19:00:00,9504.25,kWh
2023-01-26 19:00:00,2023-01-26 20:00:00,9633.67,kWh
2023-01-26 20:00:00,2023-01-26 21:00:00,9515.29,kWh
2023-01-26 21:00:00,2023-01-26 22:00:00,10161.68,kWh
2023-01-26 22:00:00,2023-01-26 23:00:00,10522.83,kWh
2023-01-26 23:00:00,2023-01-27 00:00:00,10125.87,kWh
2023-01-27 00:00:00,2023-01-27 01:00:00,10380.95,kWh
2023-01-27 01:00:00,2023-01-27 02:00:00,10281.08,kWh
2023-01-27 02:00:00,2023-01-27 03:00:00,9856.47,kWh
2023-01-27 03:00:00,2023-01-27 04:00:00,10296.81,kWh
2023-01-27 04:00:00,2023-01-27 05:00:00,9365.82,kWh
2023-01-27 05:00:00,2023-01-27 06:00:00,9047.69,kWh
2023-01-27 06:00:00,2023-01-27 07:00:00,8730.47,kWh
2023-01-27 07:00:00,2023-01-27 08:00:00,7406.05,kWh
2023-01-27 08:00:00,2023-01-27 09:00:00,5868.3,kWh
2023-01-27 09:00:00,2023-01-27 10:00:00,5303.17,kWh
2023-01-27 10:00:00,2023-01-27 11:00:00,5745.56,kWh
2023-01-27 11:00:00,2023-01-27 12:00:00,5610.53,kWh
2023-01-27 12:00:00,2023-01-27 13:00:00,6182.82,kWh
2023-01-27 13:00:00,2023-01-27 14:00:00,6629.97,kWh
2023-01-27 14:00:00,2023-01-27 15:00:00,6929.85,kWh
2023-01-27 15:00:00,2023-01-27 16:00:00,6898.03,kWh
2023-01-27 16:00:00,2023-01-27 17:00:00,6720.55,kWh
2023-01-27 17:00:00,2023-01-27 18:00:00,6394.65,kWh
2023-01-27 18:00:00,2023-01-27 19:00:00,6590.65,kWh
2023-01-27 19:00:00,2023-01-27 20:00:00,6536.06,kWh
2023-01-27 20:00:00,2023-01-27 21:00:00,6434.99,kWh
2023-01-27 21:00:00,2023-01-27 22:00:00,6255.0,kWh
2023-01-27 22:00:00,2023-01-27 23:00:00,6335.18,kWh
2023-01-27 23:00:00,2023-01-28 00:00:00,6353.0,kWh
2023-01-28 00:00:00,2023-01-28 01:00:00,6033.29,kWh
2023-01-28 01:00:00,2023-01-28 02:00:00,6018.71,kWh
2023-01-28 02:00:00,2023-01-28 03:00:00,6243.02,kWh
2023-01-28 03:00:00,2023-01-28 04:00:00,6077.1,kWh
2023-01-28 04:00:00,2023-01-28 05:00:00,6490.8,kWh
2023-01-28 05:00:00,2023-01-28 06:00:00,6466.64,kWh
2023-01-28 06:00:00,2023-01-28 07:00:00,6521.53,kWh
2023-01-28 07:00:00,2023-01-28 08:00:00,6457.08,kWh
2023-01-28 08:00:00,2023-01-28 09:00:00,6660.11,kWh
2023-01-28 09:00:00,2023-01-28 10:00:00,6698.41,kWh
2023-01-28 10:00:00,2023-01-28 11:00:00,6616.48,kWh
2023-01-28 11:00:00,2023-01-28 12:00:00,6618.73,kWh
2023-01-28 12:00:00,2023-01-28 13:00:00,6557.84,kWh
2023-01-28 13:00:00,2023-01-28 14:00:00,6595.2,kWh
2023-01-28 14:00:00,2023-01-28 15:00:00,6633.3,kWh
2023-01-28 15:00:00,2023-01-28 16:00:00,6424.97,kWh
2023-01-28 16:00:00,2023-01-28 17:00:00,6656.76,kWh
2023-01-28 17:00:00,2023-01-28 18:00:00,6681.49,kWh
2023-01-28 18:00:00,2023-01-28 19:00:00,6642.52,kWh
2023-01-28 19:00:00,2023-01-28 20:00:00,6724.65,kWh
2023-01-28 20:00:00,2023-01-28 21:00:00,6578.06,kWh
2023-01-28 21:00:00,2023-01-28 22:00:00,6789.83,kWh
2023-01-28 22:00:00,2023-01-28 23:00:00,6721.88,kWh
2023-01-28 23:00:00,2023-01-29 00:00:00,7110.14,kWh
2023-01-29 00:00:00,2023-01-29 01:00:00,6664.68,kWh
2023-01-29 01:00:00,2023-01-29 02:00:00,6789.83,kWh
2023-01-29 02:00:00,2023-01-29 03:00:00,6712.93,kWh
2023-01-29 03:00:00,2023-01-29 04:00:00,6723.88,kWh
2023-01-29 04:00:00,2023-01-29 05:00:00,6790.59,kWh
2023-01-29 05:00:00,2023-01-29 06:00:00,6875.93,kWh
2023-01-29 06:00:00,2023-01-29 07:00:00,6748.37,kWh
2023-01-29 07:00:00,2023-01-29 08:00:00,6998.3,kWh
2023-01-29 08:00:00,2023-01-29 09:00:00,6609.73,kWh
2023-01-29 09:00:00,2023-01-29 10:00:00,6875.67,kWh
2023-01-29 10:00:00,2023-01-29 11:00:00,7011.38,kWh
2023-01-29 11:00:00,2023-01-29 12:00:00,6885.82,kWh
2023-01-29 12:00:00,2023-01-29 13:00:00,6445.66,kWh
2023-01-29 13:00:00,2023-01-29 14:00:00,6121.76,kWh
2023-01-29 14:00:00,2023-01-29 15:00:00,6223.49,kWh
2023-01-29 15:00:00,2023-01-29 16:00:00,6126.42,kWh
2023-01-29 16:00:00,2023-01-29 17:00:00,6410.66,kWh
2023-01-29 17:00:00,2023-01-29 18:00:00,6608.14,kWh
2023-01-29 18:00:00,2023-01-29 19:00:00,7784.0,kWh
2023-01-29 19:00:00,2023-01-29 20:00:00,8845.05,kWh
2023-01-29 20:00:00,2023-01-29 21:00:00,9360.3,kWh
2023-01-29 21:00:00,2023-01-29 22:00:00,9615.52,kWh
2023-01-29 22:00:00,2023-01-29 23:00:00,9740.52,kWh
2023-01-29 23:00:00,2023-01-30 00:00:00,9945.24,kWh
2023-01-30 00:00:00,2023-01-30 01:00:00,10548.71,kWh
2023-01-30 01:00:00,2023-01-30 02:00:00,10942.61,kWh
2023-01-30 02:00:00,2023-01-30 03:00:00,10395.44,kWh
2023-01-30 03:00:00,2023-01-30 04:00:00,10334.7,kWh
2023-01-30 04:00:00,2023-01-30 05:00:00,10150.56,kWh
2023-01-30 05:00:00,2023-01-30 06:00:00,10396.85,kWh
2023-01-30 06:00:00,2023-01-30 07:00:00,9962.24,kWh
2023-01-30 07:00:00,2023-01-30 08:00:00,10094.85,kWh
2023-01-30 08:00:00,2023-01-30 09:00:00,10254.88,kWh
2023-01-30 09:00:00,2023-01-30 10:00:00,10564.08,kWh
2023-01-30 10:00:00,2023-01-30 11:00:00,10133.55,kWh
2023-01-30 11:00:00,2023-01-30 12:00:00,9853.44,kWh
2023-01-30 12:00:00,2023-01-30 13:00:00,9758.8,kWh
2023-01-30 13:00:00,2023-01-30 14:00:00,9437.76,kWh
2023-01-30 14:00:00,2023-01-30 15:00:00,9588.88,kWh
2023-01-30 15:00:00,2023-01-30 16:00:00,9448.66,kWh
2023-01-30 16:00:00,2023-01-30 17:00:00,9480.14,kWh
2023-01-30 17:00:00,2023-01-30 18:00:00,9148.3,kWh
2023-01-30 18:00:00,2023-01-30 19:00:00,9575.98,kWh
2023-01-30 19:00:00,2023-01-30 20:00:00,9660.12,kWh
2023-01-30 20:00:00,2023-01-30 21:00:00,9466.47,kWh
2023-01-30 21:00:00,2023-01-30 22:00:00,9625.72,kWh
2023-01-30 22:00:00,2023-01-30 23:00:00,10121.38,kWh
2023-01-30 23:00:00,2023-01-31 00:00:00,10382.39,kWh
2023-01-31 00:00:00,2023-01-31 01:00:00,10436.02,kWh
2023-01-31 01:00:00,2023-01-31 02:00:00,10524.82,kWh
2023-01-31 02:00:00,2023-01-31 03:00:00,9764.78,kWh
2023-01-31 03:00:00,2023-01-31 04:00:00,8964.63,kWh
2023-01-31 04:00:00,2023-01-31 05:00:00,8935.97,kWh
2023-01-31 05:00:00,2023-01-31 06:00:00,9264.51,kWh
2023-01-31 06:00:00,2023-01-31 07:00:00,9679.37,kWh
2023-01-31 07:00:00,2023-01-31 08:00:00,9825.11,kWh
2023-01-31 08:00:00,2023-01-31 09:00:00,9564.42,kWh
2023-01-31 09:00:00,2023-01-31 10:00:00,9479.66,kWh
2023-01-31 10:00:00,2023-01-31 11:00:00,10145.98,kWh
2023-01-31 11:00:00,2023-01-31 12:00:00,9531.43,kWh
2023-01-31 12:00:00,2023-01-31 13:00:00,8971.89,kWh
2023-01-31 13:00:00,2023-01-31 14:00:00,10155.41,kWh
2023-01-31 14:00:00,2023-01-31 15:00:00,10115.34,kWh
2023-01-31 15:00:00,2023-01-31 16:00:00,9843.47,kWh
2023-01-31 16:00:00,2023-01-31 17:00:00,10593.6,kWh
2023-01-31 17:00:00,2023-01-31 18:00:00,10658.81,kWh
2023-01-31 18:00:00,2023-01-31 19:00:00,10525.94,kWh
2023-01-31 19:00:00,2023-01-31 20:00:00,10401.09,kWh
2023-01-31 20:00:00,2023-01-31 21:00:00,10470.37,kWh
2023-01-31 21:00:00,2023-01-31 22:00:00,10112.09,kWh
2023-01-31 22:00:00,2023-01-31 23:00:00,10091.69,kWh
2023-01-31 23:00:00,2023-02-01 00:00:00,10090.26,kWh
2023-02-01 00:00:00,2023-02-01 01:00:00,10236.58,kWh
2023-02-01 01:00:00,2023-02-01 02:00:00,9997.49,kWh
2023-02-01 02:00:00,2023-02-01 03:00:00,10278.3,kWh
2023-02-01 03:00:00,2023-02-01 04:00:00,10297.83,kWh
2023-02-01 04:00:00,2023-02-01 05:00:00,10256.98,kWh
2023-02-01 05:00:00,2023-02-01 06:00:00,10127.89,kWh
2023-02-01 06:00:00,2023-02-01 07:00:00,9832.0,kWh
2023-02-01 07:00:00,2023-02-01 08:00:00,9741.12,kWh
2023-02-01 08:00:00,2023-02-01 09:00:00,9721.16,kWh
2023-02-01 09:00:00,2023-02-01 10:00:00,10134.7,kWh
2023-02-01 10:00:00,2023-02-01 11:00:00,10108.17,kWh
2023-02-01 11:00:00,2023-02-01 12:00:00,9680.69,kWh
2023-02-01 12:00:00,2023-02-01 13:00:00,9561.39,kWh
2023-02-01 13:00:00,2023-02-01 14:00:00,9201.62,kWh
2023-02-01 14:00:00,2023-02-01 15:00:00,9661.64,kWh
2023-02-01 15:00:00,2023-02-01 16:00:00,9430.52,kWh
2023-02-01 16:00:00,2023-02-01 17:00:00,9626.33,kWh
2023-02-01 17:00:00,2023-02-01 18:00:00,9951.44,kWh
2023-02-01 18:00:00,2023-02-01 19:00:00,10082.85,kWh
2023-02-01 19:00:00,2023-02-01 20:00:00,10476.82,kWh
2023-02-01 20:00:00,2023-02-01 21:00:00,9677.96,kWh
2023-02-01 21:00:00,2023-02-01 22:00:00,9713.71,kWh
2023-02-01 22:00:00,2023-02-01 23:00:00,9405.03,kWh
2023-02-01 23:00:00,2023-02-02 00:00:00,8645.88,kWh
2023-02-02 00:00:00,2023-02-02 01:00:00,8017.71,kWh
2023-02-02 01:00:00,2023-02-02 02:00:00,8252.16,kWh
2023-02-02 02:00:00,2023-02-02 03:00:00,10002.32,kWh
2023-02-02 03:00:00,2023-02-02 04:00:00,9467.18,kWh
2023-02-02 04:00:00,2023-02-02 05:00:00,8986.85,kWh
2023-02-02 05:00:00,2023-02-02 06:00:00,9611.78,kWh
2023-02-02 06:00:00,2023-02-02 07:00:00,9567.14,kWh
2023-02-02 07:00:00,2023-02-02 08:00:00,8396.04,kWh
2023-02-02 08:00:00,2023-02-02 09:00:00,8283.1,kWh
2023-02-02 09:00:00,2023-02-02 10:00:00,7903.59,kWh
2023-02-02 10:00:00,2023-02-02 11:00:00,7879.83,kWh
2023-02-02 11:00:00,2023-02-02 12:00:00,7929.98,kWh
2023-02-02 12:00:00,2023-02-02 13:00:00,7746.43,kWh
2023-02-02 13:00:00,2023-02-02 14:00:00,7882.19,kWh
2023-02-02 14:00:00,2023-02-02 15:00:00,7825.68,kWh
2023-02-02 15:00:00,2023-02-02 16:00:00,7806.24,kWh
2023-02-02 16:00:00,2023-02-02 17:00:00,8006.48,kWh
2023-02-02 17:00:00,2023-02-02 18:00:00,8085.18,kWh
2023-02-02 18:00:00,2023-02-02 19:00:00,7815.28,kWh
2023-02-02 19:00:00,2023-02-02 20:00:00,8188.25,kWh
2023-02-02 20:00:00,2023-02-02 21:00:00,8376.04,kWh
2023-02-02 21:00:00,2023-02-02 22:00:00,8204.61,kWh
2023-02-02 22:00:00,2023-02-02 23:00:00,8455.53,kWh
2023-02-02 23:00:00,2023-02-03 00:00:00,7777.45,kWh
2023-02-03 00:00:00,2023-02-03 01:00:00,8043.52,kWh
2023-02-03 01:00:00,2023-02-03 02:00:00,7906.88,kWh
2023-02-03 02:00:00,2023-02-03 03:00:00,7880.82,kWh
2023-02-03 03:00:00,2023-02-03 04:00:00,7598.48,kWh
2023-02-03 04:00:00,2023-02-03 05:00:00,7534.58,kWh
2023-02-03 05:00:00,2023-02-03 06:00:00,7587.62,kWh
