re_fraction,size_MW,storage_kg,LCOH,LCOH_credits,LCOH_capex,LCOH_opex,LCOH_elec,NPV_M,IRR,payback,CAPEX_M,H2_total_t,H2_annual_t,SEC,CF,op_hours,replacements,curtailment,demand_total_t,unmet_demand_t,unmet_demand_pct,demand_met_pct
0.6,10,12000,9.5472062958904,8.994278226256267,3.4600033975919176,0.5021011444501976,4.4585632715912595,23.20652481255222,19.882898030050114,5,32.736,16617.22747909996,1107.8151652733309,65.86294540271233,0.6758546474161558,110157,2,0.4987692914433666,31881.7565983104,15602.034268204323,48.93718518957379,51.062814810426204
0.6,10,15000,9.951459553107922,9.39853148347379,3.7582194162351725,0.5021011444501976,4.4585632715912595,19.381778675746947,17.32201605024405,5,35.5575,16617.22747909996,1107.8151652733309,65.86294540271233,0.6758546474161558,110157,2,0.4987692914433666,31881.7565983104,15602.034268204323,48.93718518957379,51.062814810426204
0.6,10,18000,10.355712810325445,9.802784740691312,4.056435434878427,0.5021011444501976,4.4585632715912595,15.557032538941682,15.071547426816267,6,38.379,16617.22747909996,1107.8151652733309,65.86294540271233,0.6758546474161558,110157,2,0.4987692914433666,31881.7565983104,15602.034268204323,48.93718518957379,51.062814810426204
0.6,10,21000,10.759966067542967,10.207037997908834,4.354651453521682,0.5021011444501976,4.4585632715912595,11.7322864021364,13.066608490898574,6,41.2005,16617.22747909996,1107.8151652733309,65.86294540271233,0.6758546474161558,110157,2,0.4987692914433666,31881.7565983104,15602.034268204323,48.93718518957379,51.062814810426204
0.6,10,24000,11.164219324760488,10.611291255126355,4.652867472164937,0.5021011444501976,4.4585632715912595,7.907540265331134,11.259034986228443,7,44.022,16617.22747909996,1107.8151652733309,65.86294540271233,0.6758546474161558,110157,2,0.4987692914433666,31881.7565983104,15602.034268204323,48.93718518957379,51.062814810426204
0.6,15,2000,8.281504097426543,7.735011924572903,2.7828781447272006,0.5822803173380523,4.213574845368916,45.50580006457873,28.59309902535409,4,34.056,21468.16655407624,1431.2111036050826,65.4084130389844,0.5652541716075693,104844,1,0.37023015521962577,31881.7565983104,11861.635710429393,37.205088351555915,62.794911648444085
0.6,15,4000,8.488204745570222,7.941712572716582,2.9365836236510865,0.5822803173380523,4.213574845368916,42.97626161298721,26.59755629711722,4,35.937,21468.16655407624,1431.2111036050826,65.4084130389844,0.572754832158973,104844,1,0.3618233590697874,31881.7565983104,11428.90846446839,35.847800384606394,64.1521996153936
0.6,15,6000,8.694905393713901,8.148413220860261,3.090289102574973,0.5822803173380523,4.213574845368916,40.44672316139568,24.782995182120136,4,37.818,21468.16655407624,1431.2111036050826,65.4084130389844,0.576231884341846,104844,1,0.3579262531144601,31881.7565983104,11229.362180178143,35.2219054980592,64.7780945019408
0.6,15,8000,8.901606041857578,8.355113869003938,3.2439945814988587,0.5822803173380523,4.213574845368916,37.917184709804175,23.12334352099226,4,39.699,21468.16655407624,1431.2111036050826,65.4084130389844,0.5789707248964595,104844,1,0.3548565402442735,31881.7565983104,11072.597618567579,34.73019933648945,65.26980066351055
0.6,15,10000,9.108306690001257,8.561814517147617,3.397700060422745,0.5822803173380523,4.213574845368916,35.387646258212655,21.59729324875584,4,41.58,21468.16655407624,1431.2111036050826,65.4084130389844,0.5806103949563632,104844,1,0.3530187858422262,31881.7565983104,10979.533499326382,34.43829534759152,65.56170465240848
0.6,15,12000,9.315007338144934,8.768515165291294,3.551405539346631,0.5822803173380523,4.213574845368916,32.85810780662115,20.187266703144616,5,43.461,21468.16655407624,1431.2111036050826,65.4084130389844,0.5816610460706503,104844,1,0.35184120825664167,31881.7565983104,10920.604910087426,34.25346052189035,65.74653947810964
0.6,15,15000,9.625058310360453,9.078566137506813,3.78196375773246,0.5822803173380523,4.213574845368916,29.06380012923387,18.25843816188347,5,46.2825,21468.16655407624,1431.2111036050826,65.4084130389844,0.5827995924551862,104844,1,0.35056511699823406,31881.7565983104,10856.342846740712,34.05189677445832,65.94810322554167
0.6,15,18000,9.93510928257597,9.38861710972233,4.012521976118289,0.5822803173380523,4.213574845368916,25.2694924518466,16.518427080118638,5,49.104,21468.16655407624,1431.2111036050826,65.4084130389844,0.5827995924551862,104844,1,0.35056511699823406,31881.7565983104,10856.342846740712,34.05189677445832,65.94810322554167
0.6,15,21000,10.245160254791488,9.698668081937848,4.2430801945041186,0.5822803173380523,4.213574845368916,21.475184774459333,14.936130806405362,6,51.9255,21468.16655407624,1431.2111036050826,65.4084130389844,0.5827995924551862,104844,1,0.35056511699823406,31881.7565983104,10856.342846740712,34.05189677445832,65.94810322554167
0.6,15,24000,10.555211227007005,10.008719054153365,4.473638412889947,0.5822803173380523,4.213574845368916,17.68087709707205,13.486937613364661,6,54.747,21468.16655407624,1431.2111036050826,65.4084130389844,0.5827995924551862,104844,1,0.35056511699823406,31881.7565983104,10856.342846740712,34.05189677445832,65.94810322554167
0.6,20,2000,8.543600008678178,8.005999568607033,3.158480336407886,0.670123246232705,3.9748952500531547,49.00491107296673,25.200476661754706,4,44.781,24851.69243892404,1656.7794959282694,64.8263589815242,0.4702912454390679,99811,1,0.30096333378410445,31881.7565983104,10325.001558100412,32.385296984067665,67.61470301593234
0.6,20,4000,8.721327297112657,8.183726857041513,3.2911504758148493,0.670123246232705,3.9748952500531547,46.4850898755247,23.779007565962484,4,46.662,24851.69243892404,1656.7794959282694,64.8263589815242,0.4823760215418667,99811,1,0.28290372449744333,31881.7565983104,9393.159704929336,29.462491114517615,70.53750888548238
0.6,20,6000,8.899054585547136,8.361454145475992,3.423820615221813,0.670123246232705,3.9748952500531547,43.96526867808267,22.45546900923665,4,48.543,24851.69243892404,1656.7794959282694,64.8263589815242,0.49002506181593936,99811,1,0.27147292283487084,31881.7565983104,8804.071271582268,27.614762205570713,72.38523779442929
0.6,20,8000,9.076781873981616,8.539181433910471,3.5564907546287765,0.670123246232705,3.9748952500531547,41.44544748064065,21.21880042115341,5,50.424,24851.69243892404,1656.7794959282694,64.8263589815242,0.4952885164328879,99811,1,0.26360716404285245,31881.7565983104,8399.31925362025,26.345221059950564,73.65477894004944
