LCOH,total_H2_kg,NPV_cost_EUR,SEC_stack_mean,SEC_total_mean,stack_replacements,unmet_demand_frac,capacity_factor
10.174690724722204,27305615.898302734,163743354.18046933,67.70848948144614,73.6332562440254,5,0.2392979697008714,0.6266694033715742
10.594777346461102,26686468.70358544,147319320.39711553,68.28427432447968,74.2322536415948,2,0.29652931683384226,0.6102686819944282
10.294327795290172,27859708.269624274,172219500.66874614,62.61911778876715,68.51891884166078,3,0.24558291160008874,0.5728158522823834
11.17743351348505,29625718.714429855,194190879.77291226,63.09863095457693,68.94658631411313,4,0.24455603273725518,0.6161769928549065
12.263868091960086,26814458.798983525,186050062.19075042,66.23590161180084,72.17821891770465,5,0.28688156313921387,0.5997780390931765
10.547269031086847,28350733.697246462,142104700.20274216,64.7078496091242,70.59493424697415,5,0.21116576417462665,0.6110129376542424
9.062077028058617,28719701.00814077,134550200.5842175,64.31564263732535,70.19018633890576,3,0.20198009295050653,0.596729109302908
11.760036664892368,27252746.625811655,168507876.4203745,67.81557172439898,73.74311689170507,4,0.23247570682192223,0.6071103438556891
11.738178043436744,28080495.986539483,156459461.23609924,65.55478089449392,71.45189446929136,2,0.26104016111586414,0.6046534143885817
12.02459398334905,26722505.111206982,169130704.98234499,66.6790150036176,72.62013516582401,5,0.3066991092682734,0.6128485659411952
11.057857696817157,26402377.220760826,164972810.42935967,68.52492727179728,74.48495736218197,4,0.2881464915588116,0.6111533388162906
11.104095164907035,28142185.465874583,184088032.2442529,66.24924346061701,72.13855106778368,5,0.25274635361346487,0.6263692407809645
9.745913193818756,27915582.1331815,160609155.2295966,62.034454770359986,67.93765764903956,3,0.24987371101147363,0.5724560442363126
10.773467265451306,26896267.558366723,147930274.36595753,67.07790164536836,73.01705630632524,2,0.23494216835062545,0.5924627180718476
9.472526884254654,27429414.377612017,149804166.86892098,66.03508390857208,71.95782599195857,3,0.22208154317319215,0.5904591557959552
9.274238258198409,28746265.528135967,158542124.38877162,63.508853694818235,69.3823221830434,5,0.23485488688944922,0.605299342264171
9.084620329470257,26940110.434955228,128264632.70587659,66.35142351660218,72.28825667651542,3,0.23576329462436235,0.5944015523717083
9.929362792796649,27695464.20093583,154419560.03166717,66.98635885036605,72.89799798055452,2,0.2579338288924028,0.6088495216715573
